10	2453.7	2708.7250000000004	3174.0	2167.1	20001.9	5091.8	224.4	2832.0333333333333	1185.9	50.150000000000006	993.7	5763.1	122.06666666666668	187.8	86.0	35459.15	2957.333333333334	2159.6666666666665	13098.45	409.9	321.2	21247.6	16678.675	19118.88	5379.8	1728.2333333333333	10563.079999999998	8123.9	2176.15	5460.82	12979.199999999999	69.23333333333333	4673.8	46.8	8461.4	54.45	2185.9	5340.2555555555555	2756.45	118.31666666666668	52.85	2674.1	145.16666666666666	355.85999999999996	1279.1	1766.0666666666666	59.5	7080.849999999999	833.6999999999999	318.03333333333336	1328.4	13348.550000000001	3840.25	27353.180000000004	14979.766666666668	3120.75	54.9		2374.9285714285716	1161.6	24495.6	2666.133333333333	4108.099999999999	71.22	2406.1499999999996	1370.55	2386.4999999999995	10919.5	609.3499999999999	560.5	195.4	399.84999999999997	2076.1	65.7	553.0	4079.3	3273.7333333333336	369.63333333333327	61.4	84.55000000000001	4036.8	2145.0	125.53333333333335	478.7	215.30000000000004	7210.15	3300.1666666666665	1291.0333333333333	982.5500000000001	855.4666666666667	528.5	348.0	41.5	94.1	37.5	3968.65	24828.15	203605.2	13801.7	430.25	2869.4666666666667	3935.1999999999994	100.9	3901.7	386.5	67.64999999999999	5943.466666666666	887.45	114.3	1161.9142857142856	21553.4	2344.0	3334.7249999999995	49.3	1734.733333333333	97.53333333333335	6224.099999999999	5236.375	2617.4285714285716	1881.15	5736.1	972.6	2751.7	1132.75	1318.85	6791.533333333334	863.1999999999999	52.2	76.0	98.6	66.2	1027.9333333333332	61.283333333333324	682.5666666666666
11	1978.9	2619.6	1526.2	1516.9	17503.9	3584.7	78.25	2374.7999999999997	990.65	51.25	550.1	4077.1799999999994	103.83333333333333	290.3	86.39999999999999	35374.9	2868.5	1457.3	17023.25	473.0	337.9	18745.1	18265.725000000002	14557.76	4327.4	1215.4333333333334	9841.02	7962.375	1651.3000000000002	5119.24	12284.4	69.63333333333333	3035.2	47.7	6505.95	55.7	4957.849999999999	4910.599999999999	2883.25	118.63333333333334	53.25	2255.233333333333	90.56666666666666	414.8	865.8	2068.433333333333	61.0	6811.7	650.375	153.4333333333333	1171.7	10344.5	3287.925	31400.879999999997	12967.4	2417.4500000000003	55.5		2193.014285714286	1292.7	17528.9	2800.933333333333	2825.366666666667	73.0	1499.9499999999998	1824.4500000000003	2491.6666666666665	7844.9	526.55	424.1333333333334	116.9	177.3	1640.0	70.2	788.3	4152.3	2516.9666666666667	222.29999999999998	61.1	85.7	4076.2000000000003	1844.1199999999997	126.66666666666667	258.6	230.76666666666665	6613.7	2872.9	884.1	894.3750000000001	730.0	382.4	479.0	42.05	96.7	37.8	4614.200000000001	28713.75	252993.6	20947.6	213.95	2572.7000000000003	2597.766666666667	101.7	3468.5	335.95	70.525	3545.433333333333	718.15	74.3	1039.5285714285715	17276.2	2480.1	2416.55	49.7	1124.2333333333333	148.56666666666666	5602.100000000001	3557.15	2162.9857142857145	2213.6	5854.2	981.1	3836.2	932.65	1367.65	4970.316666666667	474.15	52.7	74.4	69.5	64.8	1093.9666666666667	59.81666666666667	628.6
12	1470.5	2087.425	1530.6	2026.8	24115.2	9486.8	62.9	2172.2666666666664	1008.1500000000001	51.65	1077.6	4210.339999999999	122.16666666666667	463.8	84.89999999999999	34484.15	2472.1	1564.4833333333336	19971.3	286.5	322.5	26260.6	19963.525	17726.920000000002	4744.0	1122.8	9915.7	7716.825	1952.6	5999.3	13096.666666666666	70.33333333333333	2380.1	47.7	7649.65	55.65	11452.300000000001	3641.2999999999997	3348.3	111.60000000000001	53.25	2367.1666666666665	113.46666666666665	403.96	1875.2	2540.9	61.0	6970.3	747.3499999999999	146.63333333333335	952.5	11491.0	4020.0	28897.24	14214.566666666666	2083.45	55.0		1644.9714285714283	1170.7	15363.6	2285.766666666667	2667.366666666667	74.54	1311.6	1981.3000000000002	2217.1	8365.5	662.15	445.93333333333334	113.67999999999999	129.65	2546.4	55.9	645.1999999999999	4375.5	2413.1666666666665	248.86666666666667	62.7	85.55	4389.05	1834.5600000000002	137.93333333333334	229.7	177.93333333333337	7417.1	2955.533333333333	850.0333333333333	782.8	809.0666666666667	201.39999999999998	359.4	42.2	98.5	37.8	4432.975	26156.5	226447.4	22229.3	184.54999999999998	2649.4666666666667	2195.383333333333	101.7	3344.1	333.15000000000003	69.25	4047.5333333333333	496.55	65.15	950.742857142857	19111.9	2648.6	2608.5	49.7	1065.8999999999999	102.63333333333334	4942.833333333333	3363.9	2340.3142857142857	2469.6	6156.3	983.8	3578.8	1405.8	1449.6499999999999	3999.8000000000006	421.5	52.3	73.8	70.1	72.1	999.1333333333333	61.26666666666667	676.3333333333334
13	650.9	1640.375	1340.9	2128.2	26081.8	14185.1	64.3	2191.4	1072.4	52.25	776.4	5704.820000000001	152.16666666666666	486.4	88.03333333333335	35316.549999999996	2369.6833333333334	1645.75	24834.25	340.8	323.8	30979.0	20521.325	16407.64	5145.6	1269.1333333333334	9926.039999999999	7229.15	1881.65	6482.339999999999	12734.433333333332	70.66666666666667	1407.3	48.4	7617.45	56.8	31938.699999999997	3916.8999999999996	3809.5499999999997	131.8166666666667	56.1	2723.7333333333336	93.76666666666665	405.71999999999997	2352.8	2846.9	62.0	7337.099999999999	866.825	180.4666666666667	1043.1	12897.9	3903.7250000000004	19286.120000000003	16828.93333333333	2531.7	55.9		1727.642857142857	1260.6	18204.8	2317.9	2249.8	75.82000000000001	1341.0	1541.025	3280.9666666666667	9185.8	655.1999999999999	493.0333333333333	116.28	76.6	2652.6000000000004	57.1	734.75	4300.0	2128.3333333333335	222.46666666666667	63.8	86.5	4032.05	1865.48	127.86666666666667	241.3	312.73333333333335	6784.3	2955.6999999999994	869.1666666666666	926.0250000000001	746.8666666666664	242.75	491.7	42.85	112.5	38.2	4100.225	24675.1	212841.8	20465.9	177.85	3032.7666666666664	2266.7000000000003	103.5	3768.7	411.09999999999997	71.425	4395.433333333333	595.05	66.0	872.0	17067.8	2628.9	2649.0499999999997	50.2	1157.9333333333332	89.56666666666668	4767.533333333333	3685.25	2420.957142857143	2397.8500000000004	7068.9	996.1	2957.9	1204.75	1531.45	4297.650000000001	427.45000000000005	53.1	75.45	71.6	68.3	977.2666666666668	61.666666666666664	779.9000000000001
14	129.3	1516.825	1481.8	3320.7	22884.0	18930.7	62.25	2803.1666666666665	877.1	51.8	900.6	6847.280000000001	220.66666666666666	1020.9	89.23333333333333	37061.700000000004	2662.4	2144.4166666666665	26677.15	329.9	322.2	22852.0	18876.325	17029.559999999998	5181.5	1658.9166666666667	10306.62	7580.75	2043.25	5621.82	12798.533333333335	69.96666666666665	1107.1	48.1	8373.25	56.15	60315.0	5179.111111111111	2961.7999999999997	657.3000000000001	53.5	2628.8333333333335	94.63333333333333	355.02	3360.5	1994.9000000000003	61.7	6112.099999999999	708.5500000000001	199.53333333333333	1588.0	13810.9	3827.925	14592.48	16114.933333333332	4621.599999999999	55.6		2235.5	768.0	28378.8	2668.5333333333333	3070.7666666666664	74.14	2374.1	1192.75	6966.766666666666	10419.9	555.65	465.6666666666667	166.06	93.45	2209.6	57.1	666.4	3746.6	2704.6666666666665	288.03333333333336	63.1	77.30000000000001	3524.75	2030.56	127.39999999999999	485.0	235.86666666666665	8162.05	3114.766666666667	1041.9333333333334	1040.625	830.3666666666667	446.3	523.0	42.5	98.9	38.0	3528.475	20499.35	201924.9	14497.0	408.95	2850.3333333333335	4241.316666666667	102.1	3398.6499999999996	332.65	70.1	5950.333333333333	1091.6000000000001	60.25	1146.5571428571427	17405.2	2367.8	3151.65	50.0	1448.9333333333334	155.66666666666666	5954.066666666667	4825.15	2863.757142857143	1765.3999999999999	6254.3	990.3	1925.7	1075.85	1318.4	5881.983333333334	776.4499999999999	53.0	103.05	70.6	65.5	1097.2	60.949999999999996	730.6333333333333
15	126.4	1232.85	1730.7	3268.5	20497.1	16924.5	60.25	2983.933333333334	985.75	51.599999999999994	987.2	6928.4000000000015	311.90000000000003	612.9	89.96666666666665	38730.95	2651.883333333333	1832.8499999999997	33214.15	394.5	306.2	22950.3	20006.075	15337.86	4233.4	1622.2500000000002	9874.22	7321.5	1820.0500000000002	5827.820000000001	11546.866666666669	73.36666666666666	1323.3	47.5	6409.25	55.349999999999994	57775.8	4884.0	3039.2999999999997	488.84999999999997	52.95	2631.5	93.96666666666665	372.17999999999995	2512.3	2034.9333333333332	59.9	8166.05	790.5	172.76666666666665	1168.9	14618.55	3829.9749999999995	14027.119999999999	17052.2	4358.6	54.0		2382.714285714286	1029.8	26960.9	3080.3333333333335	2395.133333333333	72.38	1794.35	1211.3	7610.966666666667	10612.1	595.65	434.0	175.24	93.25	1998.65	55.3	618.8	3722.8	2137.866666666667	226.33333333333334	60.4	74.15	3850.8	2016.2	136.93333333333337	302.3	238.4666666666667	7108.95	3030.8333333333335	907.9666666666666	1078.8249999999998	812.9666666666666	467.35	1186.6	41.9	96.8	37.6	3527.175	22571.050000000003	219745.3	17364.1	310.20000000000005	2606.9666666666667	3915.183333333333	101.1	3475.05	306.79999999999995	68.825	5787.900000000001	843.45	65.0	1108.0285714285715	15333.0	2367.9	3097.3999999999996	49.4	1348.7	119.7	5117.833333333333	5246.2	2332.4999999999995	2202.3	7544.4	975.7	2194.0	1020.4499999999999	1231.4	5787.233333333334	473.4	51.6	88.4	67.5	68.7	1130.9333333333332	59.449999999999996	762.2999999999998
16	146.8	807.45	2087.7	3513.2	20426.4	22355.8	63.05	3848.3333333333335	1146.65	52.7	915.7	7434.7	614.6	1182.0	92.53333333333332	39156.1	2442.7500000000005	1952.8500000000001	33684.450000000004	328.7	225.4	21253.6	24162.9	14700.220000000001	3939.8	1430.3500000000001	8942.98	7451.900000000001	1843.9	5894.64	12036.566666666666	72.13333333333333	1226.2	49.2	7141.1	58.4	73991.4	4822.1	2812.85	968.3833333333332	54.35	2266.233333333333	112.93333333333334	348.94	1036.9	1869.5999999999997	63.2	7963.5	820.025	195.5666666666667	1282.5	16560.4	3686.6749999999997	14786.460000000001	18986.166666666668	5293.400000000001	56.8		2297.714285714286	988.8	21986.7	2937.566666666667	2654.233333333333	77.46	1789.85	905.4999999999999	8171.166666666668	9640.0	655.9	434.8	129.46	96.4	2494.0	57.7	648.3000000000001	3323.9	2359.1666666666665	221.46666666666667	64.8	87.45	4182.099999999999	2105.3	143.0	430.5	201.13333333333333	7502.15	2862.2999999999997	1048.1	987.325	819.1	387.55	488.8	43.2	101.9	38.5	3478.575	20907.85	199515.5	15844.6	260.95	2612.7666666666664	4220.483333333334	103.4	3302.8500000000004	432.0	71.72500000000001	5015.066666666667	627.45	66.75	1325.1000000000001	15788.0	1874.3	3205.8	50.9	1073.8666666666666	93.43333333333332	5041.833333333333	3198.175	2366.042857142857	2153.55	8178.7	1003.9	2551.9	954.35	1345.2	5777.55	499.25	53.9	76.55	72.2	68.1	1062.4666666666665	62.15	807.3333333333334
17	131.2	742.75	1820.0	2359.1	26700.8	14648.1	62.5	2811.4	1035.95	52.3	1058.1	7042.9	362.46666666666664	818.1	98.96666666666665	40669.2	2409.2833333333333	1753.5	30297.75	308.1	323.6	25327.8	16507.625	18185.32	4256.7	1481.9333333333334	9948.039999999999	7110.3	2122.65	6335.46	13222.966666666667	71.39999999999999	953.0	48.5	6626.5	58.099999999999994	62825.399999999994	3514.5777777777776	3069.35	282.3666666666667	53.85	2535.3333333333335	98.23333333333333	344.52	921.2	2026.1666666666667	62.6	10453.550000000001	820.5749999999999	183.20000000000002	958.5	14685.0	3841.5750000000003	12783.6	18546.93333333333	3727.25	56.3		1583.3714285714286	1275.0	17697.6	2733.2666666666664	2191.3666666666663	77.32000000000001	1408.125	1117.45	6255.433333333334	8812.6	675.7	443.6333333333334	107.52000000000001	96.80000000000001	2446.8	56.9	831.7	3781.2	2196.9666666666667	229.4333333333333	62.2	85.6	4361.799999999999	1937.4	124.66666666666667	238.1	310.59999999999997	7984.9	2707.1666666666665	964.1666666666665	655.2	768.3333333333334	220.75	872.9	42.8	106.3	38.1	4568.425	23976.15	214245.9	22078.5	192.0	2475.933333333333	2953.5833333333335	102.1	2923.2	335.15000000000003	73.725	4658.166666666667	548.8000000000001	62.5	1062.7857142857142	15909.5	2295.4	2636.725	50.1	1196.9333333333332	120.76666666666667	4397.666666666667	2645.05	2487.171428571429	2542.6499999999996	7913.4	1072.3	3648.0	1367.3500000000001	1348.75	4509.533333333333	422.0	53.3	75.6	71.4	67.4	1040.8666666666668	61.23333333333334	893.3333333333334
18	110.3	771.125	3193.9	2548.0	29496.2	22986.1	65.1	3456.366666666667	1459.45	51.05	846.5	6862.460000000001	589.3000000000001	534.4	92.3	39072.05	2470.3166666666666	1763.1666666666667	23105.800000000003	299.1	345.5	26109.1	17714.875	17448.559999999998	3560.7	1137.2	10206.14	6820.0	2000.25	5976.58	13425.066666666668	68.63333333333334	1465.5	48.1	7175.05	56.199999999999996	48658.6	3430.7333333333336	3757.0	200.35	53.0	2750.1666666666665	95.2	410.98	313.9	1786.6333333333332	61.2	8071.599999999999	1155.95	187.20000000000002	1252.0	16923.5	3895.6749999999997	20449.38	18158.9	3993.7	54.8		1730.6	1241.5	17970.1	3328.0333333333333	2364.6	74.5	1241.6	1304.375	6284.866666666666	10252.6	843.4499999999999	447.9333333333334	103.76000000000002	92.94999999999999	2391.2	58.7	797.45	4680.9	2266.9	223.23333333333335	62.6	83.6	3795.4	1873.0400000000002	123.56666666666666	300.5	321.09999999999997	7543.0	2832.433333333333	805.9	528.1750000000001	817.8000000000001	244.2	562.7	42.3	101.4	38.0	4966.625	24212.0	218678.9	23225.1	192.35	2365.266666666667	3050.8333333333335	102.1	2646.75	512.3	71.55	4938.8	767.1500000000001	55.150000000000006	1051.3428571428572	16002.0	2267.2	2274.25	49.3	1204.9333333333334	93.66666666666667	4069.1666666666665	3023.35	2434.4	2408.95	7607.9	1071.6	2824.5	1387.1	1339.5	4103.866666666666	554.0	52.1	73.8	70.1	61.9	1021.7666666666665	59.883333333333326	893.6999999999999
19	140.5	859.875	2658.8	2787.0	32308.3	18109.4	61.449999999999996	3253.8999999999996	1348.15	51.4	1187.6	6000.039999999999	385.09999999999997	672.1	95.03333333333335	37855.15	2558.6	1574.6500000000003	24477.850000000002	236.3	601.4	27178.3	19793.975	14956.679999999998	4004.8	1240.9166666666667	9289.58	6516.500000000001	2150.3	5710.8	13378.266666666665	70.43333333333334	1496.6	48.0	5839.349999999999	56.4	41122.25	4070.755555555556	3760.75	218.30000000000004	53.349999999999994	2749.8333333333335	87.26666666666665	406.88	369.1	2167.1666666666665	60.9	11733.55	1136.075	298.40000000000003	922.8	16597.25	4166.325	16876.96	17390.566666666666	3773.5	55.0		1789.4428571428573	1853.3	18039.9	2813.9666666666667	2214.1333333333337	74.85999999999999	1141.825	1286.55	5911.333333333333	11683.3	586.7	402.73333333333335	106.6	95.2	2229.5	55.9	934.25	4763.3	2296.0666666666666	313.26666666666665	68.0	138.35000000000002	4107.650000000001	1942.2800000000002	127.06666666666666	224.6	250.5	7094.7	3143.3000000000006	1011.4	674.275	991.2333333333335	224.3	313.9	42.3	98.6	38.0	4293.174999999999	23057.85	217325.7	22213.8	196.75	2416.9333333333334	3401.0499999999997	105.4	2853.65	345.5	70.225	5360.966666666666	620.6	64.85	1167.7714285714285	16919.3	2028.6	2582.45	49.5	1123.4666666666665	94.33333333333333	4053.1	3676.25	2284.3142857142857	2564.7	7830.6	1260.8	2922.1	1159.0	935.2	4038.4	450.75	52.9	73.85	70.2	67.5	967.7666666666665	60.5	929.2666666666668
20	323.7	1008.3499999999999	5441.1	2593.3	25293.0	20263.4	61.849999999999994	3862.5	1496.9	52.099999999999994	859.3	7242.240000000001	727.9333333333334	885.5	87.2	38578.200000000004	2434.516666666667	1623.8333333333333	22816.95	308.3	500.5	23155.7	19054.25	15415.079999999998	3492.7	1198.4833333333333	9749.039999999999	7072.124999999999	1666.1	5960.4	12794.533333333333	69.53333333333335	1713.8	48.2	6303.85	56.650000000000006	27158.3	3990.1666666666665	3484.5	246.86666666666667	53.7	2797.3333333333335	89.56666666666666	358.29999999999995	157.4	1722.1333333333332	61.5	9534.5	948.225	294.03333333333336	1478.8	17100.449999999997	3716.85	27559.6	16167.633333333331	3385.55	55.8		1727.6714285714286	1516.3	12819.6	3238.566666666666	2440.366666666667	75.26	1023.15	1325.125	5377.5	8718.6	1188.3	426.7666666666667	108.72	120.35	2582.25	57.0	725.15	4311.5	2323.2	175.20000000000002	62.3	78.85	4284.75	1696.7	139.0	313.9	331.56666666666666	7082.200000000001	2771.5	776.3000000000001	736.9	865.6999999999999	359.70000000000005	486.2	42.599999999999994	100.2	37.5	4799.425	23915.85	221195.5	23423.0	243.6	2468.4666666666667	3527.483333333333	102.6	2632.9	327.15	73.375	3656.066666666667	737.9000000000001	66.05	1237.8	15150.8	2396.2	2349.7750000000005	50.0	1002.2666666666665	95.76666666666667	4077.933333333333	2670.4750000000004	2214.385714285714	2339.45	7097.4	993.0	2279.6	913.65	1439.1999999999998	4599.883333333333	514.9	53.1	74.94999999999999	70.7	65.6	1138.9333333333334	60.6	777.6999999999999
21	422.8	1255.8999999999999	5217.3	2047.2	27239.9	18742.4	61.65	4128.133333333333	1959.75	51.8	838.2	6108.4800000000005	963.6999999999999	573.5	92.83333333333333	37751.25	2294.016666666667	1584.8666666666668	17539.4	224.1	449.4	22496.8	17872.975	13859.920000000002	3764.2	1156.05	8802.94	7251.775000000001	1786.5	5179.5199999999995	13503.066666666666	71.0	1856.9	48.1	5931.3	56.7	17611.05	3003.6111111111113	3482.35	231.75	53.45	2607.9	91.56666666666666	341.1	122.0	1536.5	61.3	6566.75	1127.25	213.9333333333333	1001.9	15222.949999999999	4029.2749999999996	36984.66	16693.9	3870.8	55.4		1683.1714285714284	1076.8	15210.7	3071.2666666666664	2132.233333333333	73.82000000000001	935.3	1490.7500000000002	4822.3	9600.9	1726.5	403.6333333333334	105.62	136.54999999999998	2467.45	56.9	717.15	4985.1	2342.566666666667	188.73333333333335	62.4	86.45	5048.85	1606.4199999999998	119.76666666666667	238.2	233.0333333333333	6511.8	2827.366666666667	734.1	501.9	845.8333333333334	217.05	865.3	42.599999999999994	99.1	38.1	4980.0	25499.3	223118.0	23926.9	177.29999999999998	2153.433333333334	3511.0	102.3	2706.1	326.85	70.02499999999999	4146.6	802.85	60.800000000000004	1133.6285714285714	15494.8	1945.3	1881.35	50.0	999.1999999999999	105.76666666666667	4017.2999999999997	2435.7	2350.9285714285716	2031.15	7530.1	1060.3	2659.9	1032.8	1565.75	4376.283333333333	519.9	52.8	74.45	84.9	94.1	984.4333333333333	61.53333333333333	979.1333333333333
22	1240.3	1441.625	6431.1	1961.8	22177.8	16074.0	62.6	3735.933333333334	2744.05	52.45	861.7	5153.660000000001	828.3000000000001	577.7	89.13333333333334	28319.85	2186.266666666667	1390.1833333333334	12150.699999999999	309.8	358.7	21516.2	18331.100000000002	13909.74	3746.1	1096.8166666666668	9172.52	7024.55	1509.45	5827.02	12649.733333333332	71.5	2336.7	48.8	6573.55	58.45	8767.2	3353.5555555555557	2835.85	195.83333333333334	54.0	2529.3666666666663	84.5	353.12	222.4	1597.1333333333332	63.1	6922.150000000001	921.15	189.9333333333333	1013.5	13310.2	3588.0	51994.6	12075.966666666667	3661.2	56.4		1460.1571428571428	1568.2	15139.3	2768.7999999999997	1647.2333333333336	78.16	766.2750000000001	1351.1	3783.6666666666665	9270.3	772.4	418.6666666666667	107.26000000000002	167.1	2076.25	57.2	685.95	4428.7	2420.0333333333333	216.46666666666667	64.2	85.9	4078.7	1446.66	127.7	165.2	249.30000000000004	6446.9	2898.933333333333	729.0666666666666	632.675	748.2000000000002	156.2	365.4	43.8	117.0	38.3	4374.924999999999	28838.050000000003	235123.2	22746.0	168.25	1911.1999999999998	2774.7833333333333	104.3	3629.6	279.7	71.925	3300.8000000000006	598.5	66.6	1006.9	16386.2	2466.3	1647.1249999999998	50.6	867.5666666666667	102.10000000000001	3981.0	2082.7749999999996	1997.8285714285716	2038.9499999999998	7840.5	997.5	3029.3	1015.85	1827.85	3779.683333333334	444.5	53.3	75.69999999999999	72.5	67.7	956.6666666666669	63.51666666666667	769.2333333333332
23	1555.1	1571.25	7102.9	2216.9	24772.7	21574.9	63.4	3408.0333333333333	3153.8	52.65	908.3	4803.2	799.5666666666667	495.0	88.36666666666667	29989.600000000002	2082.7833333333333	1432.1833333333334	9841.800000000001	301.5	464.2	24794.2	19871.0	13953.64	4137.7	1023.1833333333334	8876.6	6624.325	2018.9	5747.3	12593.533333333333	72.0	2106.2	49.0	7295.85	57.75	3992.05	3588.533333333333	3190.9500000000003	161.5	64.9	2535.8333333333335	88.83333333333333	350.47999999999996	120.9	1799.8	63.0	5613.05	1046.5	174.5	1116.6	15034.65	4257.1	54400.8	11691.5	3271.25	56.6		1314.8285714285714	1309.3	18847.7	2813.2000000000003	1725.7333333333336	77.72	839.225	1295.875	3414.5333333333333	9597.2	913.5	436.2666666666667	108.14000000000001	135.7	2697.7	57.4	789.1	4394.4	2173.4	214.23333333333335	64.3	94.64999999999999	3456.5499999999997	1500.8799999999999	126.0	226.3	220.16666666666666	6652.25	3315.7333333333336	774.4333333333334	661.6750000000001	876.7999999999998	231.85	464.8	43.15	103.0	38.4	3859.15	25767.350000000002	225810.7	19914.6	171.6	2279.0666666666666	3086.866666666667	104.0	4508.15	334.5	76.77499999999999	3793.5333333333333	500.84999999999997	66.5	936.6714285714286	17123.6	2240.7	1973.3750000000002	50.6	957.2666666666665	96.56666666666668	4168.733333333334	2756.05	2108.085714285714	1856.95	7841.3	853.2	2523.0	918.45	1329.05	3840.25	453.5	53.7	79.1	72.7	74.7	790.4666666666667	66.23333333333333	1006.1
24	2093.8	1639.95	8937.4	2711.1	25248.0	17005.0	64.5	3272.3333333333335	2726.95	53.2	847.1	3716.3600000000006	494.0666666666666	506.7	94.10000000000001	27739.3	1835.4000000000003	1369.05	10343.1	283.5	364.4	22836.6	20732.1	14206.16	3377.1	968.2666666666665	8976.9	6486.425	1907.15	5860.12	12635.133333333331	73.06666666666666	3123.6	49.2	7162.200000000001	59.3	3235.25	4317.7555555555555	3019.5499999999997	143.61666666666667	54.15	2878.2666666666664	93.66666666666667	384.72	122.4	1892.5333333333335	64.2	5836.7	1025.3999999999999	252.5666666666667	995.2	14365.550000000001	3850.7	54524.66000000001	11351.1	2722.75	57.6		1097.5142857142857	1229.3	16056.2	2794.966666666667	1692.7333333333333	79.82	828.0250000000001	1535.4499999999998	3181.4	11495.6	690.3000000000001	433.1666666666667	108.85999999999999	150.15	2615.75	58.8	668.75	4518.3	1942.0333333333335	258.76666666666665	88.1	87.9	4030.35	1274.94	130.93333333333334	166.4	241.9	6931.450000000001	3204.0333333333333	861.0999999999999	790.1	843.2666666666668	225.15	906.4	43.4	104.4	38.7	3707.875	25813.600000000002	218921.9	19472.8	154.29999999999998	2458.933333333333	2674.1833333333334	106.8	4311.4	207.65	73.0	4192.366666666667	647.3000000000001	67.55	869.4571428571428	16177.9	1551.5	2201.525	51.3	974.7000000000002	155.79999999999998	4390.566666666667	3727.825	2027.6000000000001	1667.6999999999998	7833.4	1006.7	2301.6	841.5	1331.1499999999999	3884.083333333334	542.35	54.3	77.15	73.8	78.1	642.4666666666667	64.91666666666667	889.0333333333334
